GREE-BELT,GREEN BELTING INDUSTRIES,,COMPSET1
GREE-DIAM,GREEN DIAMOND,,COMPSET1
GREEN,GREEN,,COMPSET1
GREEN-LINE,GREEN LINE HOSE & FITTINGS LTD,,COMPSET1
GREEN-THREAD,GREENFIELD THREADING,,COMPSET1
GREENCHOICE,GREENCHOICE ADHESIVES,,COMPSET1
GREENFIELD,GREENFIELD,,COMPSET1
GREENHECK,GREENHECK FAN CORP,,COMPSET1
GREENLEE,GREENLEE,,COMPSET1
GRIFFON,GRIFFON,,COMPSET1
GRINNELL,GRINNELL,,COMPSET1
GRIPPLE,GRIPPLE LTD,,COMPSET1
GROENEVELD,GROENEVELD,,COMPSET1
GROTE,GROTE,,COMPSET1
GROVE,GROVE GEAR,,COMPSET1
GRUNDFOS,GRUNDFOS,,COMPSET1
GRUNDLER,GRUNDLER,,COMPSET1
GSE-SCALE,GSE SCALE SYSTEMS,,COMPSET1
GSW-WATER,GSW WATER HEATING,,COMPSET1
GT-ATTUATORI,GT ATTUATORI,,COMPSET1
GUAR-CORP,GUARDAIR CORP,,COMPSET1
GUAR-CPLG,GUARDIAN COUPLING,,COMPSET1
GUAR-ELEC,GUARDIAN ELECTRIC,,COMPSET1
GUAR-EQUI,GUARDIAN EQUIPMENT,,COMPSET1
GUAR-FALL,GUARDIAN FALL PROTECTION,,COMPSET1
GUAR-INDU,GUARDIAN INDUSTRIES,,COMPSET1
GUAR-IPCO,GUARDIAN-IPCO,,COMPSET1
GUAR-TELE,GUARDIAN TELECOM,,COMPSET1
GUIDLER,GUIDLER COMPANY,,COMPSET1
GULF-LUBR,GULF LUBRICANTS,,COMPSET1
GULF-OIL,GULF OIL,,COMPSET1
GULLCO,GULLCO INT'L,,COMPSET1
GUNJET,GUNJET,,COMPSET1
GUNN-JOHN,GUNNEBO JOHNSON,,COMPSET1
H&S-ANLA,H&S ANLAGENTECHNIK,,COMPSET1
H-STAMM,Dr. H. Stamm & co- German,,COMPSET1
HAAG-ZEIS,HAAG-ZEISSLER,,COMPSET1
HABASIT,HABASIT ABT,,COMPSET1
HABONIM,HABONIM,,COMPSET1
HACH,HACH,,COMPSET1
HAGER,HAGER,,COMPSET1
HAGG-BELT,HAGGART BELTING CANADA,,COMPSET1
HALDEN,HALDEN,,COMPSET1
HALDEX,HALDEX,,COMPSET1
HALO-LIGH,HALOGEN LIGHTING PRODUCTS CORPORATION,,COMPSET1
HALOPHANE,HALOPHANE,,COMPSET1
HALTEC,HALTEC CORPORATION,,COMPSET1
HAM-LET,HAM-LET,,COMPSET1
HAMI-AVTE,HAMILTON AVTEC,,COMPSET1
HAMI-PLAS,HAMILTON PLASTIC SYSTEMS,,COMPSET1
HAMI-WHEE,HAMILTON-WHEEL,,COMPSET1
HAMLIN,HAMLIN ELECTRONICS,,COMPSET1
HAMMOND,HAMMOND,,COMPSET1
HAMSAR,HAMSAR,,COMPSET1
HANKISON,HANKISON,,COMPSET1
HANNA,HANNA,,COMPSET1
HANNAY,HANNAY,,COMPSET1
HANS-FLEX,HANSA-FLEX HYDRAULICS,,COMPSET1
HANS-GEAR,HANSEN GEARBOX,,COMPSET1
HANSENTEK,HANSENTEK,,COMPSET1
HARDIN,HARDIN,,COMPSET1
HARL-IND,HARLUND INDUSTRIES,,COMPSET1
HARR-STOLP,HARRIS STOLPER,,COMPSET1
HARRINGTON,HARRINGTON HOIST & CRANES,,COMPSET1
HARRIS,HARRIS,,COMPSET1
HART,HART,,COMPSET1
HART-COOLEY,HART&COOLEY,,COMPSET1
HARTING,HARTING,,COMPSET1
HARTLAND,HARTLAND CONTROLS,,COMPSET1
HARTZELL,HARTZELL (RATE TECHNOLOGY SYSTEMS),,COMPSET1
HARVEYS,HARVEYS,,COMPSET1
HARWIL,HARWIL,,COMPSET1
HASBASIT,HASBASIT,,COMPSET1
HASKEL-LITE,HASKEL LITE,,COMPSET1
HASPAG,HASPAG,,COMPSET1
HAST-MANU,HASTINGS MANUFACTURING,,COMPSET1
HATTERSLEY,HATTERSLEY,,COMPSET1
HAUCK-MFG,HAUCK-MFG,,COMPSET1
HAUGEN,HAUGEN ATTACHMENTS,,COMPSET1
HAUSNER,HAUSNER,,COMPSET1
HAVE-BOEC,HAVER & BOECKER,,COMPSET1
HAWK-SIDD,HAWKER SIDDLEY,,COMPSET1
HAWKER,HAWKER,,COMPSET1
HAWS,HAWS,,COMPSET1
HAYS-CLEV,HAYS CLEVELAND,,COMPSET1
HAYWARD,HAYWARD,,COMPSET1
HBC-RADIO,HBC RADIOMATIC,,COMPSET1
HBD-THER,HBD / THERMOID,,COMPSET1
HCB,HCB,,COMPSET1
HCS,HEATERS CONTROLS AND SENSORS,,COMPSET1
HEAD-FILT,HEADLINE FILTERS,,COMPSET1
HEADLINE,HEADLINE FILTERS,,COMPSET1
HEALTHCARE,HEALTHCARE SOLUTIONS,,COMPSET1
HEATEC,HEATEC,,COMPSET1
HEBEI,HEBEI ELECTRIC MOTOR (HB MOTOR),,COMPSET1
HECKER,HECKER WERKE GMBH,,COMPSET1
HEDLAND,HEDLAND,,COMPSET1
HEINRICH,HEINRICH,,COMPSET1
HELICAL,HELICAL,,COMPSET1
HELLA,"HELLA, INC",,COMPSET1
HELLIOS,HELLIOS,,COMPSET1
HELWIG,HELWIG,,COMPSET1
HEMCO,HEMCO,,COMPSET1
HENGSTLER,HENGSTLER,,COMPSET1
HENKEL,HENKEL,,COMPSET1
HENN-MACH,HENNECKE MACHINERY,,COMPSET1
HENNECKE,HENNECKE INC.,,COMPSET1
HENRY-VOGT,HENRY VOGT,,COMPSET1
HENSLEY,HENSLEY,,COMPSET1
HEPCO,HEPCO MOTION (ENGLAND),,COMPSET1
HERCULES,HERCULES,,COMPSET1
HERGA,HERGA TECHNOLOGY LTD.,,COMPSET1
HERNON,HERNON MANUFACTURING,,COMPSET1
HERTEL,HERTEL,,COMPSET1
HEXA-INTE,HEXAGON INTERGRAPH,,COMPSET1
HEXARMOR,HEXARMOR,,COMPSET1
HI-TORG,HI-TORG,,COMPSET1
HIBON,HIBON INC,,COMPSET1
HICO-CIMP,HICO CIMPAK,,COMPSET1
HIGG-EQUI,HIGGINSON EQUIPMENT,,COMPSET1
HIGH-TANK,HIGHLAND TANK,,COMPSET1
HILL-MANU,HILL MANUFACTURING COMPANY INC.,,COMPSET1
HILLBRUSH,HILLBRUSH,,COMPSET1
HILLIARD,HILLIARD,,COMPSET1
HILMAN,HILMAN,,COMPSET1
HILTI,HILTI,,COMPSET1
HIOKI,HIOKI,,COMPSET1
HIRSCHMANN,HIRSCHMANN,,COMPSET1
HITACHI,HITACHI POWER TOOLS,,COMPSET1
HITECH-SEAL,HI-TECH SEALS,,COMPSET1
HITECH-TECH,HITECH TECHNOLOGIES,,COMPSET1
HIWIN,HIWIN TECHNOLOGIES CORP.,,COMPSET1
HMA-SYSTEMS,HMA SYSTEMS,,COMPSET1
HOBART,HOBART BROS,,COMPSET1
HOBB-CORP,HOBBS CORPORATION,,COMPSET1
HOFFER-FLOW,HOFFER FLOW,,COMPSET1
HOFFMAN,HOFFMAN,,COMPSET1
HOLL-VOSE,HOLLINGSWORTH & VOSE,,COMPSET1
HOLMBURY,HOLMBURY,,COMPSET1
HOLOPHANE,HOLOPHANE,,COMPSET1
HOLZ-RUBB,HOLZ RUBBER,,COMPSET1
HOMESTEAD,HOMESTEAD,,COMPSET1
HONDA,HONDA,,COMPSET1
HONEYWELL,HONEYWELL,,COMPSET1
HONGLI,ZHEJANG HONGLI ELECTRIC,,COMPSET1
HOOV-PREC,HOOVER PRECISION PRODUCTS,,COMPSET1
HORN-SPEE,HORNEL SPEEDGLAS,,COMPSET1
HORTON,HORTON,,COMPSET1
HOSCH,HOSCH EQUIPMENT,,COMPSET1
HOSO-IMIC,HOSOKAWA-IMICRON,,COMPSET1
HOTFOIL,HOTFOIL-EHS INC,,COMPSET1
HOTSY,HOTSY,,COMPSET1
HOUGEN,HOUGEN,,COMPSET1
HOUS-WIRE,HOUSTON WIRE & CABLE COMPANY,,COMPSET1
HOUSTON,HOUSTON,,COMPSET1
HOWA-LEIG,HOWARD LEIGHT,,COMPSET1
HOWA-MART,HOWARD MARTEN COMPANY,,COMPSET1
HOWD-BUFF,HOWDEN BUFFALO,,COMPSET1
HOWDEN,HOWDEN AMERICAN FAN CO.,,COMPSET1
HOWELL,HOWELL VALVE,,COMPSET1
HP,HEWLETT PACKARD,,COMPSET1
HP-PROD,H-P PRODUCTS,,COMPSET1
HPAULIN,HPAULIN,,COMPSET1
HPI,HYDROPERFECT INT'L INC,,COMPSET1
HR-INTE,HR INTERNATION,,COMPSET1
HRC,HRC,,COMPSET1
HS-AUTO,H&S AUTO SHOT,,COMPSET1
HTM,HTM SENSORS,,COMPSET1
HU-LIFT,HU-LIFT,,COMPSET1
HUB-CITY,HUB CITY,,COMPSET1
HUBBELL,HUBBELL,,COMPSET1
HUBNER,HUBNER,,COMPSET1
HUCK,HUCK,,COMPSET1
HUDCO,CERTEL,,COMPSET1
HUMPHREY,HUMPHREY,,COMPSET1
HUSKY,HUSKY,,COMPSET1
HY-KO,HY-KO PRODUCTS,,COMPSET1
HY-LOK,Hy-Lok Distribution Inc,,COMPSET1
HY-PRO,HY-PRO,,COMPSET1
HY-SPEC,HY-SPEC,,COMPSET1
HYATT,HYATT,,COMPSET1
HYDAC,HYDAC,,COMPSET1
HYDE-PARK,HYDE PARK,,COMPSET1
HYDR-SILI,HYDRO-SILICA EQUIPMENT,,COMPSET1
HYDR-SYST,HYDRO SYSTEMS CO.,,COMPSET1
HYDRA-CELL,HYDRA-CELL DIAPHRAGM PUMPS,,COMPSET1
HYDRAFORCE,HYDRAFORCE,,COMPSET1
HYDRAUFAB,HYDRAUFAB,,COMPSET1
HYDRAUX,HYDRAUX MANUFACTURING,,COMPSET1
HYDRO-LEDUC,HYDRO-LEDUC,,COMPSET1
HYDRO-LINE,HYDRO-LINE,,COMPSET1
HYDROBLEND,HYDROBLEND INT'L CORP,,COMPSET1
HYDROMATIC,HYDROMATIC,,COMPSET1
HYDRONICS,HYDRONICS,,COMPSET1
HYJOINT,HYJOINT,,COMPSET1
HYPERTHERM,HYPERTHERM,,COMPSET1
HYPOWER,HYPOWER,,COMPSET1
HYSPAN,HYSPAN PRECISION PRODUCT,,COMPSET1
HYSTER,HYSTER,,COMPSET1
HYTR-CONV,HYTROL CONVEYOR,,COMPSET1
HYUNDAI,HYUNDAI,,COMPSET1
I-GARD,I-GARD CORP,,COMPSET1
IBEC-MACH,IBEC MACHINE KNIFE,,COMPSET1
IBERVILLE,IBERVILLE,,COMPSET1
IC-INDU,IC INUSTRIAL COMBUSTION,,COMPSET1
ICE-MANU,ICE MANUFACTURING LTD,,COMPSET1
ICOTEK,ICOTEK GMBH,,COMPSET1
ICP-DAS,ICP DAS USA,,COMPSET1
IDE,IDE,,COMPSET1
IDEAL,IDEAL,,COMPSET1
IDEC,IDEC,,COMPSET1
IDI-INC,IDI-INC,,COMPSET1
IFAK-SYST,IFAK SYSTEMS,,COMPSET1
IFM-EFECTOR,IFM EFECTOR,,COMPSET1
IG-MACHINE,IG MACHINE,,COMPSET1
IGAGING,IGAGING PRECISION INSTRUMENTS,,COMPSET1
IGUS,IGUS,,COMPSET1
IKEY,IKEY,,COMPSET1
IKO-FRANKLIN,IKO-FRANKLIN,,COMPSET1
IKO-MADOC,IKO MADOC,,COMPSET1
IKO-SHOP,IKO SHOP,,COMPSET1
IKO-WILM,IKO WILMINGTON,,COMPSET1
ILLUMUS,ILLUMUS (ILP/GREEN CREATIVE),,COMPSET1
ILSCO,ILSCO,,COMPSET1
IMES,IMES,,COMPSET1
IMI-SENSORS,IMI SENSORS,,COMPSET1
IMO-PREC,IMO PRECISION CONTROLS LTD.,,COMPSET1
IMO-PUMP,IMO PUMPS,,COMPSET1
IMPACT,IMPACT RADIO ACCESSORIES,,COMPSET1
IMPACTO,IMPACTO PROTECTIVE PROD,,COMPSET1
IMPCO,IMPCO,,COMPSET1
IMPE-EAST,IMPERIAL EASTMAN TOOLS,,COMPSET1
IMPE-INDU,IMPERIAL INDUSTRIES INC,,COMPSET1
IMPERIAL-OIL,IMPERIAL OIL,,COMPSET1
IMS-COMP,IMS COMPANY,,COMPSET1
INA,INA BEARINGS,,COMPSET1
IND-MAG,INDUSTRIAL MAGNETICS INC.,,COMPSET1
INDE-CONT,INDELAC CONTROLS,,COMPSET1
INDEV-GAUG,INDEV GAUGING SYSTEMS,,COMPSET1
INDU-3R,INDUSTRIES 3R,,COMPSET1
INDU-AIR,INDUSTRIAL AIR,,COMPSET1
INDU-BRUS,INDUSTRIAL ASSOCIATED BRUSH,,COMPSET1
INDU-DEVI,INDUSTRIAL DEVICES (IDC),,COMPSET1
INDU-GAS,INDUSTRIAL GAS SPRINGS LTD,,COMPSET1
INDU-PLAS,INDUSTRIAL PLASTICS FABRICATORS,,COMPSET1
INDU-REVO,INDUSTRIAL REVOLUTION,,COMPSET1
INDU-SAFE,INDUSTRIAL SAFETY SOLUTION,,COMPSET1
INDU-SCIE,INDUSTRIAL SCIENTIFIC,,COMPSET1
INDU-SYST,INDUSTRIAL SYSTECH,,COMPSET1
INDUMART,INDUMART INC.,,COMPSET1
INDUS,INDUS,,COMPSET1
INFI-CABL,Infinite Cables Inc.,,COMPSET1
INFICON,INFICON,,COMPSET1
INFINITY,INFINITY BOND,,COMPSET1
INFITEC,INFITEC,,COMPSET1
INFORMAT,INFORMATIEBORD,,COMPSET1
INGE-CUTT,INGERSOLL CUTTING TOOLS,,COMPSET1
INGE-RAND,INGERSOLL RAND,,COMPSET1
INKSPEC,INKSPEC,,COMPSET1
INMARK,INMARK,,COMPSET1
INNO-COMP,INNOVATIVE COMPONENTS,,COMPSET1
INNO-PLAS,INNOVATIVE PLASTICS CORP.,,COMPSET1
INNO-PROC,INNOVATION PROCESS CONTROL,,COMPSET1
INNOTEX,INNOTEX INC,,COMPSET1
INNOVAK,INNOVAK DIY PRODUCTS,,COMPSET1
INNOVAM,INNOVAM,,COMPSET1
INOR,INOR,,COMPSET1
INPR-SEAL,INPRO SEAL,,COMPSET1
INSTANTEL,INSTANTEL,,COMPSET1
INSULWRAP,INSULWRAP,,COMPSET1
INTE-BELT,INTERNATIONAL BELT & RUBBER,,COMPSET1
INTE-ELEC,INTERNATIONAL ELECTRONICS INC.,,COMPSET1
INTE-POWE,INTERNATIONAL POWER PRODUSTS (IPP),,COMPSET1
INTE-PREC,INTERTECH PRECISION,,COMPSET1
INTE-PROD,INTERNATIONAL PRODUCTS INC,,COMPSET1
INTE-SCIE,INTERNATIONAL SCIENCE COMPANY,,COMPSET1
INTE-SPEC,INTERMOUNTAIN SPECIALTY GASES,,COMPSET1
INTE-TRUC,INTERNATIONAL TRUCK & ENGINE CORP,,COMPSET1
INTEMPCO,INTEMPCO,,COMPSET1
INTERAN,INTERAN,,COMPSET1
INTEREX,INTEREX GROUP,,COMPSET1
INTERFLON,Interflon,,COMPSET1
INTERLUBE,INTERLUBE,,COMPSET1
INTERMATIC,INTERMATIC,,COMPSET1
INTERMEC,INTERMEC,,COMPSET1
INTERROLL,INTERROLL,,COMPSET1
INTERSTATE,INTERSTATE BATTERY,,COMPSET1
INTERTEC,INTERTEC,,COMPSET1
INTERTEK,INTERTEK GLOBAL,,COMPSET1
INTERTRUCK,Intertruck,,COMPSET1
INTERWORLD,INTERWORLD,,COMPSET1
INTRALOX,INTRALOX,,COMPSET1
INVENSYS,INVENSYS,,COMPSET1
INVICTA,INVICTA,,COMPSET1
IPAC,IPAC,,COMPSET1
IPEX,IPEX,,COMPSET1
IPS,IPS,,COMPSET1
IPTCI,IPTCI BEARINGS,,COMPSET1
IRE-RESIST,IRE INDUSTRIA RESISTENZE ELETTRICHE Srl,,COMPSET1
IRP,IRP (INDUSTRIAL RUBBER PRODUCTS),,COMPSET1
IRWIN,IRWIN IND'L TOOLS,,COMPSET1
ISG,ISG,,COMPSET1
ISL,ISL,,COMPSET1
ISLATROL,ISLATROL,,COMPSET1
ISLI-FLOW,ISLIP FLOW CONTROLS,,COMPSET1
ISOSTATIC,ISOSTATIC,,COMPSET1
ISRINGHAUSEN,ISRINGHAUSEN,,COMPSET1
ITALVIBRAS,Italvibras USA G. Silingardi S.p.A.,,COMPSET1
ITE,ITE SIEMENS,,COMPSET1
ITHO-DAAD,Itho Daalderop,,COMPSET1
ITL,INDUSTRIAL TIRES LIMITED,,COMPSET1
ITRON,"ITRON, INC",,COMPSET1
ITSME,itsme,,COMPSET1
ITT-CANN,ITT CANNON,,COMPSET1
ITT-INDU,ITT INDUSTRIES,,COMPSET1
ITT-PUMP,ITT PUMP,,COMPSET1
ITW-BEE,ITW BEE LEITZKE,,COMPSET1
ITW-CHAL,ITW CHALLENGER,,COMPSET1
ITW-DYMON,ITW DYMON (ILLINOIS TOOL WORKS) SCRUBS (PROBRANDS),,COMPSET1
ITW-DYNA,ITW DYNATEC,,COMPSET1
ITW-PANC,ITW PANCON,,COMPSET1
ITW-PRO,ITW PRO BRANDS,,COMPSET1
ITW-VORTEC,ITW VORTEC,,COMPSET1
IWAKI AMERICA,Iwaki America Inc,,COMPSET1
IWIS,IWIS,,COMPSET1
J-ROCHET,J-ROCHET,,COMPSET1
J2-PROD,J2 PRODUCTS,,COMPSET1
JABSCO,JABSCO,,COMPSET1
JACK-BONNET,JACK BONNET,,COMPSET1
JACK-POST,JACK  POST INC,,COMPSET1
JACK-SAFE,JACKSON SAFETY,,COMPSET1
JACOBS,JACOBS,,COMPSET1
JAHN-HYDR,JAHNS HYDRAULIK,,COMPSET1
JAIBALAJI,JAIBALAJI & CO.,,COMPSET1
JAME-LIGH,JAMES LIGHTING,,COMPSET1
JANATICS,JANATICS PNEUMATIC,,COMPSET1
JANC-ENGI,JANCY ENGINEERING INC,,COMPSET1
JANTECH,JANTECH MARKING EQUIPMENT,,COMPSET1
JAPA-STOR,JAPAN STORAGE,,COMPSET1
JASON,JASON INDUSTRIAL,,COMPSET1
JB-WELD,JB WELD,,COMPSET1
JCB,JCB EQUIPMENT,,COMPSET1
JCP-BELT,JCP BELT COMPONENTS,,COMPSET1
JD-GOUL,JD GOULD COMPANY,,COMPSET1
JD-SQUA,"JD SQUARED, INC",,COMPSET1
JEFF-ELEC,JEFFERSON ELECTRIC,,COMPSET1
JEFFERSON,JEFFERSON LUPATECH (SOLENIOD VALVES),,COMPSET1
JENKINS,JENKINS,,COMPSET1
JENOPTIK,JENOPTIK,,COMPSET1
JENSENS,JENSENS,,COMPSET1
JERGANS,JERGANS,,COMPSET1
JERGENS,JERGENS,,COMPSET1
JET-CITY,JET CITY LABEL,,COMPSET1
JET-EQUI,JET EQUIPMENT,,COMPSET1
JET-IND,JET-INDUSTRIE,,COMPSET1
JET-LUBE,JET LUBE,,COMPSET1
JETCO,JETCO H-DTY LIGHTING,,COMPSET1
JH-EQUIP,J&H EQUIPMENT,,COMPSET1
JH-TECH,JH TECHNOLOGY,,COMPSET1
JIA-IN-IND,JIA-IN-IND,,COMPSET1
JIFFY,JIFFY,,COMPSET1
JLG-INDU,JLG INDUSTRIES,,COMPSET1
JM-CLIPPER,JM CLIPPER,,COMPSET1
JOBARCO,Jobarco bv,,COMPSET1
JOHN-BARNES,JOHN BARNES,,COMPSET1
JOHN-BROOKS,JOHN BROOKS,,COMPSET1
JOHN-CONT,JOHNSON CONTROLS,,COMPSET1
JOHN-CORP,JOHNSON CORPORATION,,COMPSET1
JOHN-CRANE,JOHN CRANE,,COMPSET1
JOHN-DEERE,JOHN DEERE,,COMPSET1
JOHN-DIV,JOHNSON DIVERSEY,,COMPSET1
JOHN-FLUI,JOHNSON FLUTEN,,COMPSET1
JOHN-LEVE,JOHNSON LEVEL & TOOL MANUFACTURING,,COMPSET1
JOHN-MANV,JOHN MANVILLE,,COMPSET1
JOHN-PACK,JOHNSONS PACKING,,COMPSET1
JOHN-PATT,JOHN PATTERSON,,COMPSET1
JOLIET,JOLIET TECHNOLOGIES,,COMPSET1
JORC-INDU,JORC INDUSTRIAL LLC,,COMPSET1
JORD-VALV,JORDAN VALVE,,COMPSET1
JOSLYN-CLARK,JOSLYN CLARK,,COMPSET1
JOY,JOY FILTERS,,COMPSET1
JOYCE,JOYCE,,COMPSET1
JPW-INDU,JPW INDUSTRIES INC.,,COMPSET1
JSP-MANU,JSP MANUFACTURING SAFETY,,COMPSET1
JUD,JUD CORPORATION,,COMPSET1
JUMO,JUMO PROCESS CONTROL,,COMPSET1
JUPI-PNEU,JUPITER PNEUMATICS,,COMPSET1
JUSTRITE,JUSTRITE SAFETY GROUP,,COMPSET1
K-TEK,K-TEK,,COMPSET1
KABA-ILCO,KABA-ILCO CORPORATION,,COMPSET1
KADA-BLAC,KADANT BLACK CLAWSON,,COMPSET1
KADA-JOHN,KADANT JOHNSON,,COMPSET1
KADANT,KADANT INC (OLD THERMO AES CANADA INC.),,COMPSET1
KAESER,KAESER KOMPRESSOR (COMPRESSORS) OMEGA,,COMPSET1
KAFER,KAFER,,COMPSET1
KANAFLEX,KANAFLEX,,COMPSET1
KANENG,KANENG INDUSTRIES,,COMPSET1
KANO-LABR,KANO LABRATORIES,,COMPSET1
KANTARK,KANTARK,,COMPSET1
KANTERS,Kanters Elektro BV,,COMPSET1
KAR,KAR INDUSTRIAL INC.,,COMPSET1
KARCHER,KARCHER CANADA,,COMPSET1
KARI,KARI,,COMPSET1
KARL-DUNG,KARL DUNGS GMBH & CO.,,COMPSET1
KASE,KASE CONVEYORS,,COMPSET1
KASON,KASON,,COMPSET1
KAYDEN,KAYDEN,,COMPSET1
KB-ELEC,KB ELECTRONICS,,COMPSET1
KBS,KBS,,COMPSET1
KD-TOOLS,KD TOOLS,,COMPSET1
KEBCO,KEBCO,,COMPSET1
KECKLEY,KECKLEY,,COMPSET1
KEEN,KEEN,,COMPSET1
KEEPRITE,KEEPRITE,,COMPSET1
KEIR,"KEIR MANUFACTURING, INC",,COMPSET1
KEKLEY,KEKLEY,,COMPSET1
KELTEC,KELTEC,,COMPSET1
KENCO,KENCO,,COMPSET1
KENDALL,KENDALL MOTOR OIL,,COMPSET1
KENDRION,Kendrion N.V.,,COMPSET1
KENN-VALV,KENNEDY VALVE,,COMPSET1
KENNAMETAL,KENNAMETAL,,COMPSET1
KENT-USA,KENT USA INDUSTRIAL MACHINERY,,COMPSET1
KEROTEST,KEROTEST/MARSH MANUFACTURING,,COMPSET1
KESON,KESON,,COMPSET1
KEYENCE,KEYENCE,,COMPSET1
KEYS-FILT,KEYSTONE FILTER (FILTRATION SOLUTIONS),,COMPSET1
KEYSTONE,KEYSTONE (TYCO INT'L),,COMPSET1
KG-SPRAY,"K-G SPRAY-PAK INC,",,COMPSET1
KICE-INDU,KICE INDUSTRIES,,COMPSET1
KILLARK,KILLARK,,COMPSET1
KIM-HOTS,KIM HOTSTART HEATERS,,COMPSET1
KIMB-CLAR,KIMBERLY CLARK,,COMPSET1
KIMBALL,KIMBALL MIDWEST,,COMPSET1
KIMRE,KIMRE INC,,COMPSET1
KINDER,KINDER & CO. PTY. LTD,,COMPSET1
KINE-NOIS,KINETICS NOISE CONTROL INC,,COMPSET1
KINETROL,KINETROL,,COMPSET1
KING-CANA,KING CANADA,,COMPSET1
KING-COMB,KING COMBINATION,,COMPSET1
KING-DATA,KINGSTON DATA SYSTEMS (KDS),,COMPSET1
KING-INST,KING INSTRUMENT,,COMPSET1
KING-VALV,KINGSTON VALVES,,COMPSET1
KINSHOFER,KINSHOFER,,COMPSET1
KIPP,KIPP,,COMPSET1
KIRK,KIRK,,COMPSET1
KIRK-BLUM,KIRK & BLUM,,COMPSET1
KITO,KITO,,COMPSET1
KITZ,KITZ,,COMPSET1
KLEEN-FLO,KLEEN-FLO,,COMPSET1
KLEENOIL,KLEENOIL FILTRATION,,COMPSET1
KLEIN,KLEIN TOOLS,,COMPSET1
KLENZOID,"Klenzoid, Inc.",,COMPSET1
KLEVER,KLEVER INNOVATIONS,,COMPSET1
KLINGER,KLINGER,,COMPSET1
KLOCKNER,KLOCKNER,,COMPSET1
KLUBER,KLUBER LUBRICATION,,COMPSET1
KLUEBER,Klüber Lubrication (Klueber),,COMPSET1
KMC-STAM,KMC STAMPINGS,,COMPSET1
KML-BEAR,KML BEARING,,COMPSET1
KMS-BEAR,KMS BEARING INC.,,COMPSET1
KMT,KMT,,COMPSET1
KNAPPCO,KNAPPCO,,COMPSET1
KNIPEX,KNIPEX,,COMPSET1
KNOCKS,KNOCKS,,COMPSET1
KOBA-GEAR,KOBAYASHI GEAR,,COMPSET1
KOBOLD,KOBOLD INSTRUMENTS INC,,COMPSET1
KOCH,KOCH,,COMPSET1
KOEH-BRIG,KOEHLER-BRIGHT STAR INC,,COMPSET1
KOELLMAN,KOELLMAN,,COMPSET1
KOELLMANN,KOELLMANN GEAR,,COMPSET1
KOFCO,KOFCO USA INC.,,COMPSET1
KOFLO,KOFLO,,COMPSET1
KOGANEI,KOGANEI,,COMPSET1
KOHLER,KOHLER,,COMPSET1
KOIKE,KOIKE,,COMPSET1
KOLAY,"KOLAY FLOORING INTERNATIONAL, LLC.",,COMPSET1
KOMATSU,KOMATSU,,COMPSET1
KOMAX,"KOMAX SYSTEMS, INC.",,COMPSET1
KONECRANES,KONECRANES,,COMPSET1
KOOLTRONIC,KOOLTRONIC,,COMPSET1
KOP-FLEX,KOP-FLEX,,COMPSET1
KORLOY,KORLOY,,COMPSET1
KOYO,KOYO,,COMPSET1
KPN,KPN,,COMPSET1
KRAFT,KRAFT,,COMPSET1
KRAL-PUMP,KRAL GmbH,,COMPSET1
KRALINATOR,KRALINATOR,,COMPSET1
KRANZLE,KRANZLE USA,,COMPSET1
KRAU-MAFF,KRAUSS-MAFFEI TECHNOLGIES GmbH,,COMPSET1
KRAU-NAIM,KRAUS & NAIMER LTD,,COMPSET1
KRAUSZ,KRAUSZ (OLD HYJOINT),,COMPSET1
KREMLIN,KREMLIN,,COMPSET1
KRENZ-VENT,KRENZ-VENT,,COMPSET1
KRIS-ADIS,KRIS-ADIS,,COMPSET1
KROHNE,KROHNE,,COMPSET1
KROM-SCHR,KROM/SCHRODER,,COMPSET1
KRYLON,KRYLON,,COMPSET1
KS-TERM,K.S. TERMINAL (KST),,COMPSET1
KSB-ITALIA,KSB ITALIA,,COMPSET1
KSK,KSK,,COMPSET1
KSM,KSM,,COMPSET1
KTR-CORP,KTR CORPORATION,,COMPSET1
KTR-SYST,KTR SYSTEMS,,COMPSET1
KUBLER,KUBLER,,COMPSET1
KUBOTA,KUBOTA,,COMPSET1
KUKA,KUKA,,COMPSET1
KUNKLE,KUNKLE,,COMPSET1
KUNY-LEAT,KUNY'S LEATHER MFG,,COMPSET1
KURIYAMA,KURIYAMA,,COMPSET1
KWS-MANU,KWS MANUFACTURING,,COMPSET1
KYSOR-JOHN,KYSOR JOHNSON,,COMPSET1
L&W,LENHARDT & WAGNER,,COMPSET1
L-COM,L-COM GLOBAL CONNECTIVITY,,COMPSET1
LABEL-TECH,LABELLING TECHNOLOGIES,,COMPSET1
LABELTAC,LABELTAC,,COMPSET1
LACE-TECH,"LACE TECHNOLOGIES, INC",,COMPSET1
LACEY-HARMER,LACEY-HARMER,,COMPSET1
LACO,LACO,,COMPSET1
LAERDAL,LAERDAL,,COMPSET1
LAFERT,LAFERT,,COMPSET1
LAKE-PROC,LAKESIDE PROCESS CONTROLS,,COMPSET1
LAKOS,LAKOS,,COMPSET1
LAMA-CORP,LAMAN-CORPORATION,,COMPSET1
LAMBDA,TDK-LAMBDA AMERICAS INC.,,COMPSET1
LAMO-GASK,LAMONS GASKET,,COMPSET1
LAMOT,LAMOT,,COMPSET1
LAMOTTE,LAMOTTE,,COMPSET1
