C8256,Scrap Shingle Conveyor 3 (Armour & Laminate),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Scrap Conveyors.pdf,,Scrap Conveyors.pdf
C8257,Scrap Shingle Conveyor 4 (All),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Scrap Conveyors.pdf,,Scrap Conveyors.pdf
C8258,Scrap Shingle Conveyor 5 (All),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Scrap Conveyors.pdf,,Scrap Conveyors.pdf
C8259,3 Tab Scrap Shingle Conveyor 9,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Scrap Conveyors.pdf,,Scrap Conveyors.pdf
C8682,Filler Unloading Piping System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/C7665 Filler Recieving_Storage.pdf,,C7665 Filler Recieving_Storage.pdf
H0020,Fire Extinguisher Systems,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/Health%20and%20Safety%20Equipment.pdf,,Health and Safety Equipment.pdf
H0720,Emergency Eye Wash / Shower Station System (EEWSS),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/Health%20and%20Safety%20Equipment.pdf,,Health and Safety Equipment.pdf
H1011,Main Line Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1010 Main Line Dust Collection System.pdf,,H1010 Main Line Dust Collection System.pdf
H1013,Main Line Dust Collector Bag System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1010 Main Line Dust Collection System.pdf,,H1010 Main Line Dust Collection System.pdf
H1015,Main Line Dust Collector Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1010 Main Line Dust Collection System.pdf,,H1010 Main Line Dust Collection System.pdf
H1018,Main Line Dust Collector Ducting,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1010 Main Line Dust Collection System.pdf,,H1010 Main Line Dust Collection System.pdf
H1023,Main Line Dust Collector Bag Blow Down System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1010 Main Line Dust Collection System.pdf,,H1010 Main Line Dust Collection System.pdf
H1027,Main Line Dust Collector Rotary Airlock,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1010 Main Line Dust Collection System.pdf,,H1010 Main Line Dust Collection System.pdf
H1030,Main Line Dust Collector Screw Conveyor (Reclaim),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1010 Main Line Dust Collection System.pdf,,H1010 Main Line Dust Collection System.pdf
H1111,Granule System Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1110 Granule System Dust Collection System.pdf,,H1110 Granule System Dust Collection System.pdf
H1113,Granule System Dust Collector Bag System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1110 Granule System Dust Collection System.pdf,,H1110 Granule System Dust Collection System.pdf
H1115,Collector Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1110 Granule System Dust Collection System.pdf,,H1110 Granule System Dust Collection System.pdf
H1118,Granule System Dust Collector Ducting,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1110 Granule System Dust Collection System.pdf,,H1110 Granule System Dust Collection System.pdf
H1123,Granule System Dust Collector Bag Blow Down System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1110 Granule System Dust Collection System.pdf,,H1110 Granule System Dust Collection System.pdf
H1127,Granule System Dust Collector Rotary Airlock,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1110 Granule System Dust Collection System.pdf,,H1110 Granule System Dust Collection System.pdf
H1130,Granule System Dust Collector Screw Conveyor (Reclaim),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1110 Granule System Dust Collection System.pdf,,H1110 Granule System Dust Collection System.pdf
H1211,Limestone Infeed Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1210 Limestone Infeed Dust Collection System (80 Ton).pdf,,H1210 Limestone Infeed Dust Collection System (80 Ton).pdf
H1213,Limestone Infeed Dust Collector Bag System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1210 Limestone Infeed Dust Collection System (80 Ton).pdf,,H1210 Limestone Infeed Dust Collection System (80 Ton).pdf
H1215,Limestone Infeed Dust Collector Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1210 Limestone Infeed Dust Collection System (80 Ton).pdf,,H1210 Limestone Infeed Dust Collection System (80 Ton).pdf
H1218,Limestone Infeed Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1210 Limestone Infeed Dust Collection System (80 Ton).pdf,,H1210 Limestone Infeed Dust Collection System (80 Ton).pdf
H1275,Limestone Infeed Dust Collector Bag Blow Down System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1210 Limestone Infeed Dust Collection System (80 Ton).pdf,,H1210 Limestone Infeed Dust Collection System (80 Ton).pdf
H1285,Limestone Infeed Dust Collector Rotary Airlock,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1210 Limestone Infeed Dust Collection System (80 Ton).pdf,,H1210 Limestone Infeed Dust Collection System (80 Ton).pdf
H1311,Filler Heater 1 Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1300 Filler Heater 1 Dust Collection System (West).pdf,,H1300 Filler Heater 1 Dust Collection System (West).pdf
H1313,Filler Heater 1 Dust Collector Bag System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1300 Filler Heater 1 Dust Collection System (West).pdf,,H1300 Filler Heater 1 Dust Collection System (West).pdf
H1315,Filler Heater 1 Dust Collector Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1300 Filler Heater 1 Dust Collection System (West).pdf,,H1300 Filler Heater 1 Dust Collection System (West).pdf
H1318,Filler Heater 1 Dust Collection Ducting,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1300 Filler Heater 1 Dust Collection System (West).pdf,,H1300 Filler Heater 1 Dust Collection System (West).pdf
H1375,Filler Heater 1 Dust Collector Bag Blow Down System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1300 Filler Heater 1 Dust Collection System (West).pdf,,H1300 Filler Heater 1 Dust Collection System (West).pdf
H1385,Filler Heater 1 Dust Collector Rotary Airlock,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1300 Filler Heater 1 Dust Collection System (West).pdf,,H1300 Filler Heater 1 Dust Collection System (West).pdf
H1396,Filler Heater 2 Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1394 Filler Heater 2 Dust Collection System (East).pdf,,H1394 Filler Heater 2 Dust Collection System (East).pdf
H1398,Filler Heater 2 Dust Collector Bag System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1394 Filler Heater 2 Dust Collection System (East).pdf,,H1394 Filler Heater 2 Dust Collection System (East).pdf
H1400,Filler Heater 2 Dust Collector Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1394 Filler Heater 2 Dust Collection System (East).pdf,,H1394 Filler Heater 2 Dust Collection System (East).pdf
H1403,Filler Heater 2 Dust Collection Ducting,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1394 Filler Heater 2 Dust Collection System (East).pdf,,H1394 Filler Heater 2 Dust Collection System (East).pdf
H1404,Filler Heater 2 Dust Collector Bag Blow Down System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1394 Filler Heater 2 Dust Collection System (East).pdf,,H1394 Filler Heater 2 Dust Collection System (East).pdf
H1406,Filler Heater 2 Dust Collector Rotary Airlock,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1394 Filler Heater 2 Dust Collection System (East).pdf,,H1394 Filler Heater 2 Dust Collection System (East).pdf
H1411,Filler Silo Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1410 Filler Silo Dust Collection System.pdf,,H1410 Filler Silo Dust Collection System.pdf
H1413,Filler Silo Dust Collector Bag Cages / Bag System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1410 Filler Silo Dust Collection System.pdf,,H1410 Filler Silo Dust Collection System.pdf
H1415,Filler Silo Dust Collector Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1410 Filler Silo Dust Collection System.pdf,,H1410 Filler Silo Dust Collection System.pdf
H1418,Filler Silo Dust Collection Ducting,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1410 Filler Silo Dust Collection System.pdf,,H1410 Filler Silo Dust Collection System.pdf
H1423,Filler Silo Dust Collector Bag Blow Down System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1410 Filler Silo Dust Collection System.pdf,,H1410 Filler Silo Dust Collection System.pdf
H1425,Filler Silo Dust Collector Rotary Airlock,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1410 Filler Silo Dust Collection System.pdf,,H1410 Filler Silo Dust Collection System.pdf
H1583,Mod Line Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1582 Mod Line Dust Collection System.pdf,,H1582 Mod Line Dust Collection System.pdf
H1583,MOD Line Dust Collector,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0200 Filler and Delivery System.pdf,,ML M0200 Filler and Delivery System.pdf
H1585,Mod Line Dust Collector Bag System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1582 Mod Line Dust Collection System.pdf,,H1582 Mod Line Dust Collection System.pdf
H1586,Mod Line Dust Collector Bag Blow Down System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1582 Mod Line Dust Collection System.pdf,,H1582 Mod Line Dust Collection System.pdf
H1587,Mod Line Dust Collector Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1582 Mod Line Dust Collection System.pdf,,H1582 Mod Line Dust Collection System.pdf
H1589,Mod Line Dust Collector Exhaust Ducting,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1582 Mod Line Dust Collection System.pdf,,H1582 Mod Line Dust Collection System.pdf
H1591,Mod Line Dust Collector Rotary Airlock,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1582 Mod Line Dust Collection System.pdf,,H1582 Mod Line Dust Collection System.pdf
H1593,Mod Line Dust Collector Screw Conveyor,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H1582 Mod Line Dust Collection System.pdf,,H1582 Mod Line Dust Collection System.pdf
H1593,MOD Line Dust Collector Screw Conveyor,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0200 Filler and Delivery System.pdf,,ML M0200 Filler and Delivery System.pdf
H1902,Tank Containment Area 1 (Oxidizer),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H1903,Tank Containment Area 2 (AES),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H1904,Tank Containment Area 3 (Tanks 10 and 11),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/Flux%20Storage.pdf,,Flux Storage.pdf
H1921,Tank Containment Area Sump Pump,http://http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/Coating%20Tanks.pdf,,Coating Tanks.pdf
H1965,Feed Pump,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H1968,Oil/Water Separator,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H1969,Oil / Water Separator Pump (Effluent),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H1973,Oil/Water Separator NE,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H1978,Oil/Water Separator NW,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2011,Fume Collection Ducts,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2040,Fume Collection Unit AES,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2043,Collection Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2044,Fume Collection Fan (CECO),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2046,Scrubber Exhaust Fan Stack,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2058,Drain Oil Pump,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2066,Fume Collection Sodium Hyprochloride Tank with pH Controller Control Assembly,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2067,Feed Pump 1,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2068,Feed Pump 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2069,Fume Collection Recirculating Water Pump,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H2070,Fume Collection 6 Pen Recorder,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H3005,MPLB Fire Alarm Control Panel,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3008,MPLB Fire Alarm Electrical and Devices,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3012,Main Office Fire Alarm Control Panel,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3016,Main Office Fire Alarm Electrical and Devices,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3020,Oxidizer Fire Alarm Electrical and Devices,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3028,Hot Oil Building Fire Alarm Electrical ans Devices,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3061,Fire Protection System Post Indicating Valve,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3062,Fire Protection System Underground Curb Box Valve 1,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3063,Fire Protection System Underground Curb Box Valve 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3064,Fire Protection System Underground Curb Box Valve 3,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3065,Fire Protection System Underground Curb Box Valve 4,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3077,Sprinkler Fire System Pump,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3081,Sprinkler Fire System Jockey Pump,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3085,Sprinkler Fire System Pump Room Valves,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3090,Sprinkler Fire System Pump Room Piping System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3095,Sprinkler Fire System Valve Room 1 SAF,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3096,Sprinkler Fire System Valve Room 2 SAF,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3097,Sprinkler Fire System Valve Room 3 SAF,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3100,Dry Sprinkler Protection Systems,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3200,Sprinkler System Air Compressors,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3240,Wet Sprinkler System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3260,Fire Hydrants / Stand Pipes,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3310,Fire Hose Stations,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H3430,Steam (and Water) Fire Prevention System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H4100,Emergency Lighting System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas%20Asset%20Documents/H3000%20Fire%C2%A0Fighting%C2%A0and%C2%A0Protection%C2%A0Systems.pdf,,H3000 Fire Fighting and Protection Systems.pdf
H4612,Sewage Lift Pump 1,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H4612,Sewage Lift Pump 1,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4600 Process Water Sewage System.pdf,,H4600 Process Water Sewage System.pdf
H4614,Sewage Lift Pump 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H2000 AES Water.pdf,,H2000 AES Water.pdf
H4614,Sewage Lift Pump 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4600 Process Water Sewage System.pdf,,H4600 Process Water Sewage System.pdf
H4802,Personal Protection Equipment (PPE),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4800 Safety Equipment.pdf,,H4800 Safety Equipment.pdf
H4803,Fall Arrest Equipment,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4800 Safety Equipment.pdf,,H4800 Safety Equipment.pdf
H4804,First Aid Equipment,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4800 Safety Equipment.pdf,,H4800 Safety Equipment.pdf
H4805,Safety Precaution Signs / Barriers,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4800 Safety Equipment.pdf,,H4800 Safety Equipment.pdf
H4806,Quality Control Air Detectors,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4800 Safety Equipment.pdf,,H4800 Safety Equipment.pdf
H4807,Spill Kits,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4800 Safety Equipment.pdf,,H4800 Safety Equipment.pdf
H4830,Quality Lab Fume Collection Systems,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/H4800 Safety Equipment.pdf,,H4800 Safety Equipment.pdf
M0205,ML Filler Delivery Screw 4,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0200 Filler and Delivery System.pdf,,ML M0200 Filler and Delivery System.pdf
M0207,ML Filler Delivery Screw 3,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0200 Filler and Delivery System.pdf,,ML M0200 Filler and Delivery System.pdf
M0209,ML Filler Delivery Screw 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0200 Filler and Delivery System.pdf,,ML M0200 Filler and Delivery System.pdf
M0211,ML Filler Delivery Screw 1,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0200 Filler and Delivery System.pdf,,ML M0200 Filler and Delivery System.pdf
M0320,ML Sand Delivery Screw,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0324,ML Sand/Backsurfacing Delivery Belt Conveyor,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0330,ML Sand Delvery Elevator,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0334,ML Sand/Granule Delivery Belt Conveyor (On Roof),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0340,ML Sand Feed Screw (Upper Doser),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0344,"ML Sand Feed Hose (Lower Doser, Salvage)",http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0430,ML Granule Belt Transfer Conveyor,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0434,ML Granule Elevator,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M0450,ML Granule Hoses To Bins,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/ML M0300 and M0400 Sand and Granule Delivery System.pdf,,ML M0300 and M0400 Sand and Granule Delivery System.pdf
M4115,SBS Polymer Bag/Load Cell System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4125,SBS Delivery Screw 1,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4128,SBS Delivery Screw 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4140,SBS Delivery Belt Conveyor,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4176,Flux Preheat Tank,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4181,Flux Heater,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4185,Dissolver Tank 1,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4187,Dissolver Tank 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
M4189,Dissolver Tank 3,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/M4100 Line Mixing Asphalt System.pdf,,M4100 Line Mixing Asphalt System.pdf
